2024-05-19;22:51:54.493;[173] PING;22:51:54.818;[418/343] PONG (2)
2024-05-19;22:51:55.115;[174] PING;(проигнорировано);(проигнорировано)
2024-05-19;22:51:54.755;[170] PING;22:51:55.551;[419/345] PONG (1)
2024-05-19;22:51:55.770;[171] PING;22:51:55.909;[420/346] PONG (1)
2024-05-19;22:51:56.065;[175] PING;22:51:56.906;[423/347] PONG (2)
2024-05-19;22:51:57.278;[172] PING;22:51:57.811;[424/348] PONG (1)
2024-05-19;22:51:58.482;[176] PING;22:51:59.090;[425/349] PONG (2)
2024-05-19;22:51:59.090;[177] PING;22:51:59.942;[426/350] PONG (2)
2024-05-19;22:51:59.973;[173] PING;22:52:00.480;[427/351] PONG (1)
2024-05-19;22:52:00.714;[178] PING;22:52:01.600;[430/352] PONG (2)
2024-05-19;22:52:02.127;[174] PING;22:52:02.946;[431/353] PONG (1)
2024-05-19;22:52:03.477;[179] PING;22:52:04.058;[432/354] PONG (2)
2024-05-19;22:52:05.155;[180] PING;(проигнорировано);(проигнорировано)
2024-05-19;22:52:04.889;[175] PING;22:52:05.218;[433/356] PONG (1)
2024-05-19;22:52:05.218;[176] PING;(проигнорировано);(проигнорировано)
2024-05-19;22:52:06.445;[177] PING;22:52:06.823;[436/358] PONG (1)
2024-05-19;22:52:07.422;[178] PING;22:52:07.701;[437/359] PONG (1)
2024-05-19;22:52:07.328;[181] PING;22:52:08.162;[438/360] PONG (2)
2024-05-19;22:52:07.766;[179] PING;22:52:08.558;[439/361] PONG (1)
2024-05-19;22:52:08.574;[182] PING;22:52:08.818;[440/362] PONG (2)
2024-05-19;22:52:08.818;[180] PING;22:52:09.464;[441/363] PONG (1)
2024-05-19;22:52:09.701;[183] PING;22:52:10.479;[442/364] PONG (2)
2024-05-19;22:52:10.652;[181] PING;22:52:11.564;[445/365] PONG (1)
2024-05-19;22:52:11.324;[184] PING;22:52:11.992;[446/366] PONG (2)
2024-05-19;22:52:11.564;[182] PING;22:52:12.555;[447/367] PONG (1)
2024-05-19;22:52:12.602;[183] PING;22:52:13.338;[448/368] PONG (1)
2024-05-19;22:52:13.385;[184] PING;22:52:13.928;[449/369] PONG (1)
2024-05-19;22:52:13.820;[185] PING;22:52:14.527;[450/370] PONG (2)
2024-05-19;22:52:15.070;[185] PING;22:52:15.863;[451/371] PONG (1)
2024-05-19;22:52:15.925;[186] PING;22:52:16.144;[454/372] PONG (2)
2024-05-19;22:52:17.149;[186] PING;22:52:17.388;[455/373] PONG (1)
2024-05-19;22:52:18.012;[187] PING;22:52:18.887;[456/374] PONG (2)
2024-05-19;22:52:18.358;[187] PING;22:52:19.142;[457/375] PONG (1)
2024-05-19;22:52:19.654;[188] PING;(проигнорировано);(проигнорировано)
